ira_share,local_rev_pc,enc_gol,dynasty,income_class,region,LGU_clean,election_year
0.8767505663773747,180759.89357313514,5.829915460616576,0,3,Central Luzon,TARLAC,2004.0
0.8508869736814724,290580.3113852963,8.355633177240406,0,3,Central Luzon,TARLAC,2007.0
0.8602489376352942,344870.014378026,5.722596051677328,0,3,Central Luzon,TARLAC,2010.0
0.8016831664792896,714771.2242187783,7.250756727450038,0,3,Central Luzon,TARLAC,2013.0
0.8714113024656012,733805.7031082065,4.795588493347168,0,3,Central Luzon,TARLAC,2019.0
0.9772177077538958,24.22893775575994,7.987454747954757,0,3,Zamboanga Peninsula,TAWITAWI,2007.0
0.9898535076707553,1391.3498130362277,8.447023853150311,0,3,BARMM,TAWITAWI,2010.0
0.9638775810557192,14617.282812717138,8.269157224037144,0,3,BARMM,TAWITAWI,2013.0
0.8835041263914327,115093.49520776235,11.269889994027835,0,3,Zamboanga Peninsula,ZAMBOANGA DEL NORTE,1998.0
0.8583712641165828,183827.89845136926,6.960757772307716,0,3,Zamboanga Peninsula,ZAMBOANGA DEL NORTE,2001.0
0.8834771197321931,244630.19763003662,7.307999537159389,0,3,Zamboanga Peninsula,ZAMBOANGA DEL NORTE,2007.0
0.8447944091900474,226954.56668500416,7.862818882312692,0,3,Zamboanga Peninsula,ZAMBOANGA DEL NORTE,2010.0
0.9064853720012174,426253.1230997964,7.500040675408171,0,3,Zamboanga Peninsula,ZAMBOANGA DEL NORTE,2016.0
0.9662908651129385,178229.62351604737,9.091150252590978,0,3,Zamboanga Peninsula,ZAMBOANGA DEL NORTE,2019.0
0.8267696823979325,230413.1214375701,8.200887734861679,0,3,Zamboanga Peninsula,ZAMBOANGA DEL SUR,1998.0
0.961554879142648,47136.46267675469,8.064431558412366,0,3,Zamboanga Peninsula,ZAMBOANGA DEL SUR,2004.0
0.8891668671945769,67730.83396684098,5.49958293000077,0,3,Zamboanga Peninsula,ZAMBOANGA DEL SUR,2007.0
0.9438591425630881,131312.02219617926,6.710728607235069,0,3,Zamboanga Peninsula,ZAMBOANGA DEL SUR,2010.0
0.8809795421628017,256775.152638603,4.795588493347168,0,3,Zamboanga Peninsula,ZAMBOANGA DEL SUR,2013.0
0.849694631829685,513469.880385004,5.379094851419268,0,3,Zamboanga Peninsula,ZAMBOANGA DEL SUR,2016.0
0.9563764922201248,34085.152833035216,10.673948871692804,0,3,Zamboanga Peninsula,ZAMBOANGA SIBUGAY,2004.0
0.961301438659449,36755.7078760215,7.803496975674875,0,3,Zamboanga Peninsula,ZAMBOANGA SIBUGAY,2007.0
0.9357617966559565,174379.06851096638,7.5272114633416995,0,3,Zamboanga Peninsula,ZAMBOANGA SIBUGAY,2016.0
0.9590433029061867,143009.42178005353,8.368795059841545,0,3,Zamboanga Peninsula,ZAMBOANGA SIBUGAY,2019.0
